feature_id,Adipocyte,Cardiomyocyte,Cycling cells,Endothelial,Fibroblast,Lymphoid,Mast,Myeloid,Neuronal,Pericyte,vSMCs
ENSG00000188529,0.5004083,1.3286092,0.7970322,0.25277162,0.34661034,0.27162498,0.2384473,0.26588702,0.20892598,0.24639207,0.31867245
ENSG00000225315,0.0005343657,0.12992656,0.00054043607,0.0008675674,0.00061997987,0.00052002544,0.059613172,0.0019673116,0.0005231143,0.0028597228,0.0005260136
ENSG00000142661,0.31376776,4.195071,0.099671,0.07296223,0.09277772,0.055318307,0.114117,0.08167957,0.07854942,0.065569,0.17347741
ENSG00000185436,0.000528209,0.14792778,0.00053782895,0.0034284308,0.0019166755,0.025723066,0.22726503,0.005291558,0.0005230781,0.0035738742,0.00053138623
ENSG00000001460,0.0005414133,0.09469162,0.000536072,0.019531125,0.028436646,0.016018337,0.09314628,0.026050648,0.015333763,0.0064936206,0.0005384145
ENSG00000001461,0.00053199107,0.22918336,0.24877018,0.09470099,0.048644714,0.19892608,0.120096676,0.068018444,0.029986912,0.024869483,0.02575136
ENSG00000117602,0.00053810596,0.0943597,0.12953992,0.041115604,0.017572688,0.3060815,0.12065782,0.026453001,0.14264993,0.039554752,0.024474366
ENSG00000184454,0.00054343545,0.004328951,0.00054038403,0.0011562381,0.0011765668,0.0005263601,0.19986552,0.0004903615,0.000526818,0.00049607246,0.00054159475
ENSG00000133226,0.6525912,0.8225341,0.44282696,0.2088579,0.27498066,0.20724171,0.20973755,0.25665456,0.27506626,0.21012928,0.22324565
ENSG00000169504,0.6470628,2.0659297,0.44258273,0.70856494,0.59652215,0.23294647,0.33628136,0.3751365,2.0010726,0.3584102,0.53531986
ENSG00000020633,0.00053598237,0.0008369778,0.23181164,0.0009701478,0.0008469018,0.6311571,0.38975367,0.07260527,0.00052388164,0.003054719,0.019554738
ENSG00000117614,0.00052989216,0.10142261,0.0005221371,0.058386743,0.052939117,0.03471921,0.053001598,0.038231008,0.036288355,0.046179205,0.076989256
ENSG00000284602,0.000536856,0.049764074,0.000524882,0.0065315804,0.01626086,0.016866665,0.00053295254,0.008749764,0.03926065,0.007980965,0.027364494
ENSG00000117616,0.4951653,1.6509782,0.72661906,0.4420651,0.74132323,0.47549826,0.74541336,0.6417227,0.46531418,0.36450225,0.50333667
ENSG00000187010,0.0005333133,0.06982712,0.056147955,0.026272245,0.08265838,0.07584394,0.082193114,0.016947739,0.059198417,0.046466194,0.034478046
ENSG00000183726,0.0005322371,0.20340428,0.22108567,0.10173898,0.12800391,0.22632888,0.05613231,0.09561448,0.10096724,0.17541945,0.06658063
ENSG00000204178,0.0005375813,0.65132934,0.27891582,0.1662141,0.15347263,0.19816151,0.43469596,0.17498133,0.077614084,0.118093155,0.11567984
ENSG00000157978,0.0005217739,0.1321373,0.08416456,0.017631082,0.03563755,0.053121425,0.08543097,0.021569904,0.052199133,0.040121265,0.046007913
ENSG00000117643,0.0005291696,1.0871909,0.28223923,0.07489611,0.13886361,0.11893466,0.1177421,0.36786744,0.081749015,0.27960363,0.07335032
ENSG00000233478,0.0005292589,0.1782776,0.03709118,0.004935072,0.009880832,0.030312892,0.0005272071,0.042634033,0.011836221,0.032231245,0.034846198
ENSG00000162430,0.0005435382,0.09568477,0.08146456,0.088279516,0.06086724,0.050481893,0.055852607,0.04439503,0.0693079,0.061540954,0.095299356
ENSG00000117640,0.0005481053,0.2754591,0.057896275,0.021836588,0.036898114,0.059149466,0.00053362956,0.03652107,0.036777657,0.03534873,0.025870211
ENSG00000158006,0.32747355,0.17803216,0.06258974,0.016571894,0.018955147,0.03780128,0.15230757,0.05307468,0.016325781,0.0070578163,0.017122673
ENSG00000158022,0.0005441944,1.7176713,0.034702823,0.05125999,0.060772073,0.0391281,0.086907856,0.058340453,0.10240781,0.049937036,0.061281808
ENSG00000175087,0.33228752,0.17146453,0.18045403,0.018224694,0.019626038,0.023370944,0.00054373627,0.0403398,0.037719745,0.0078849625,0.01540673
ENSG00000130695,0.00053971773,0.8681851,0.48412663,0.02844605,0.037343252,0.03618572,0.12060797,0.05542014,0.03599943,0.023270907,0.015586032
ENSG00000142669,0.00053917454,0.04482055,0.08024767,0.085166484,0.108683564,0.10880275,0.05604531,0.064415045,0.057679124,0.06982673,0.04469513
ENSG00000158062,0.3304202,0.03215224,0.18709508,0.0042462554,0.03063827,0.011951468,0.09288984,0.08438474,0.023421241,0.0037884573,0.00052855833
ENSG00000117682,2.21907,0.29395163,0.23578809,0.061672293,0.11603454,0.08441936,0.12067623,0.18368673,0.11304222,0.053020913,0.08617485
ENSG00000198830,0.00052956626,0.133318,0.4709394,0.046159573,0.09626335,0.07487378,0.05196631,0.06270495,0.05660409,0.0864194,0.19074
ENSG00000117713,0.6626257,1.406786,1.5562932,0.33000556,0.37515447,0.36162347,0.57696086,0.6463133,0.3920267,0.34017348,0.36576876
ENSG00000204160,0.00055635616,0.088206634,0.107625894,0.035293516,0.03486006,0.110803425,0.054036245,0.03918988,0.07956528,0.036556926,0.016911656
ENSG00000142751,0.0005333315,0.11872719,0.1834231,0.03728947,0.049848907,0.030742994,0.091712356,0.04025577,0.021837028,0.027368663,0.01651029
ENSG00000090273,0.32758224,0.22643457,0.103928804,0.064770915,0.08758274,0.043001164,0.12007741,0.0867063,0.042543367,0.049795773,0.076842144
ENSG00000175707,0.00053573534,0.00088302285,0.0005248014,0.0010265108,0.00040169575,0.0005282346,0.00054055074,0.0005022306,0.0005313552,0.000517462,0.00052996515
ENSG00000158246,0.00053116266,0.045973666,0.00053617865,0.0010435604,0.0012809633,0.0005235221,0.0005293644,0.0021497814,0.0124376025,0.0036572714,0.016888727
ENSG00000090020,0.00052879046,0.4014904,0.07801948,0.03018174,0.04699973,0.036766406,0.15190035,0.048470393,0.035188604,0.022764847,0.05761837
ENSG00000142784,0.00053068926,0.50915027,0.17358957,0.06912198,0.12890135,0.08567118,0.118631884,0.17779522,0.07662411,0.06930359,0.09389934
ENSG00000186501,0.0005305893,0.09886937,0.05866997,0.022197848,0.044788767,0.06795845,0.0005364763,0.027907895,0.058798797,0.025640395,0.035688113
ENSG00000142733,0.33009064,0.050255246,0.10678183,0.12538043,0.063490316,0.015688982,0.0005356522,0.023980541,0.069211975,0.026656363,0.01756932
ENSG00000142748,0.0005356396,0.0066470173,0.00053430855,0.15472323,0.005880245,0.018717077,0.058244225,0.0071566547,0.012772777,0.012823034,0.01772261
ENSG00000158195,0.48378116,0.93155193,0.79352784,0.54101706,0.49383944,0.44506225,0.46208054,0.78686476,0.40353,0.41199085,0.33363715
ENSG00000126705,0.0005337672,0.6418498,0.14887066,0.13915142,0.2808444,0.10389656,0.14836463,0.06560252,0.07975899,0.15159088,0.25019574
ENSG00000000938,0.0005334415,0.0016534191,0.27075678,0.03676796,0.0022632286,0.035765354,0.0005300264,0.16235779,0.027108986,0.00049582316,0.00052780425
ENSG00000126709,0.0005208071,0.008144716,0.08795903,0.15057766,0.028846677,0.05147666,0.091594025,0.030108288,0.06719851,0.023843793,0.055999797
ENSG00000009780,0.00054415606,0.15700637,0.059931513,0.044839688,0.08023573,0.0106874155,0.15458311,0.06724538,0.07984976,0.05582027,0.08706422
ENSG00000117758,0.5005172,0.48465165,1.0580828,0.36082822,0.3514467,0.18945266,0.21298838,0.59311,0.28870913,0.21366212,0.2682008
ENSG00000117751,0.33019543,0.1158704,0.0816529,0.03565463,0.04729746,0.07988853,0.0005299299,0.074394986,0.059429478,0.035005335,0.01720916
ENSG00000130775,0.00053577934,0.0038850536,0.7152221,0.0030681656,0.01038162,0.026638685,0.23132282,0.7149926,0.02525953,0.0035318069,0.0005308986
ENSG00000117748,0.34181952,0.07947799,0.26502195,0.038170483,0.05385792,0.1581026,0.15701239,0.17952242,0.054962285,0.035238087,0.04333191
ENSG00000227050,0.0005389993,0.00066593516,0.0005288767,0.002202232,0.0006452889,0.0005225919,0.062747575,0.0022762057,0.0005356795,0.005844897,0.0005395902
ENSG00000158161,0.5062585,1.2298096,0.6463932,0.22238305,0.26958597,0.25803086,0.39733863,0.36799437,0.2918882,0.15541424,0.18965316
ENSG00000169403,0.00054937287,0.0031774307,0.06711028,0.025356214,0.005087666,0.011949018,0.059961125,0.19434257,0.012428896,0.007084013,0.018396197
ENSG00000126698,0.32342127,0.20641214,0.23757525,0.07683135,0.07363384,0.12887871,0.15639123,0.10229405,0.05074325,0.054609995,0.0438226
ENSG00000130770,0.0005332352,0.61178064,0.14148782,0.11442544,0.10233426,0.13732195,0.054747004,0.11444661,0.14003272,0.116697796,0.12447637
ENSG00000270605,0.000543094,0.13915767,0.00052626897,0.0057976637,0.0042150184,0.019201785,0.00053305045,0.013120349,0.036002353,0.005840798,0.0005279961
ENSG00000130766,0.73314464,0.059912134,0.06376747,0.011140859,0.020566534,0.030634832,0.00051716284,0.033435263,0.024335386,0.025087772,0.093551636
ENSG00000204138,1.2477459,2.046422,1.3769786,0.5535327,0.5146313,0.31073374,0.3962073,0.7129365,0.7721792,0.4914421,0.5330267
ENSG00000180198,0.5364415,0.02835756,0.31850612,0.009686874,0.039691065,0.035685014,0.08890141,0.05766333,0.020685056,0.021152806,0.0497384
ENSG00000242125,0.6762763,0.049446244,0.15247832,0.017111352,0.053320363,0.026144102,0.052461207,0.04602237,0.02188524,0.015015178,0.035813365
ENSG00000180098,0.32660714,0.36193618,0.23186296,0.07965449,0.138653,0.19153735,0.2412472,0.14919753,0.1277626,0.09795978,0.05462194
ENSG00000197989,0.00052723906,0.069029026,0.20002595,0.00949749,0.042822473,0.03610543,0.0005258772,0.12712328,0.042403664,0.022691073,0.04618871
ENSG00000120656,0.00053439656,0.61094385,0.21985812,0.06314496,0.09885563,0.10467206,0.08369392,0.08538344,0.090978995,0.057998348,0.096768074
ENSG00000162419,0.00053858967,0.21645714,0.2940786,0.059677575,0.088475354,0.070965424,0.08573944,0.11852939,0.08003045,0.060354576,0.07593813
ENSG00000198492,1.3079752,0.32598525,0.19479631,0.12922303,0.118257225,0.15001318,0.21818529,0.20514666,0.09899627,0.08504478,0.06432455
ENSG00000159023,0.9720044,2.7502778,0.6083379,0.22405611,0.14480752,0.7267755,1.835065,0.33119678,0.16559619,0.15912877,0.2205098
ENSG00000116350,1.8414232,1.6585889,1.207175,0.514749,0.53719425,0.4951709,0.584752,0.54221916,0.5388184,0.40211645,0.5935135
ENSG00000116353,0.5061008,0.2866335,0.106287025,0.034798183,0.07132505,0.022051027,0.054409947,0.05970925,0.028863652,0.043588273,0.044966348
ENSG00000060656,0.00054073986,0.10356964,0.0005365072,0.005367833,0.016583106,0.00053757895,0.00054313097,0.0030653398,0.024821736,0.004343761,0.02677446
ENSG00000162511,0.00053331873,0.007274989,0.5497447,0.008350749,0.010635942,0.08568724,0.16477191,0.35007194,0.035705924,0.023412613,0.027156482
ENSG00000162512,0.00053754624,0.016829561,0.18380024,0.04234021,0.049984153,0.00052401883,0.00053548394,0.12873816,0.16132163,0.0021034237,0.016731028
ENSG00000134644,1.9096164,1.7699647,1.1853482,0.47019678,0.6177199,0.46155474,0.58469373,0.6428024,0.43803915,0.49377286,0.5043244
ENSG00000060688,0.66675943,0.34337896,0.28829864,0.09009391,0.10034521,0.035293262,0.085385405,0.11641718,0.11403299,0.09217846,0.16614458
ENSG00000121766,0.8826156,0.4855627,0.19544815,0.07653377,0.0907803,0.063556835,0.08637276,0.13580452,0.12885277,0.078806296,0.062111653
ENSG00000229044,0.3334619,0.17750148,0.037193637,0.011349203,0.012423343,0.011024229,0.0005273357,0.013935382,0.016340235,0.016251806,0.05465569
ENSG00000121769,0.0005337478,1.6776382,0.10158907,0.09990739,0.078341946,0.076655835,0.08703067,0.11489146,0.11327332,0.10188218,0.12525518
ENSG00000142910,0.0005192666,0.23839824,0.035383318,0.16680579,0.016456999,0.021253407,0.05403384,0.02220116,0.022552138,0.13723771,0.27844054
ENSG00000162517,0.00054195785,0.100935556,0.08368189,0.03127011,0.023874348,0.017593514,0.05713917,0.02332305,0.011825836,0.026525794,0.048656564
ENSG00000084636,0.0005338321,0.11027039,0.00052892574,0.005340115,0.053349476,0.010906413,0.05716523,0.0037077016,0.14830223,0.0037968478,0.0005295867
ENSG00000184007,0.48249844,0.96561277,0.47139502,0.1818226,0.33705765,0.302834,0.2720641,0.2932717,0.13806498,0.16906872,0.2844069
ENSG00000121774,0.3232633,0.60122204,1.0810221,0.262112,0.3051145,0.21063974,0.36659774,0.39072916,0.3411759,0.25234252,0.2741297
ENSG00000203325,0.00052666303,0.03685083,0.12500185,0.009004726,0.027965695,0.0005368178,0.00053469994,0.02254329,0.028011302,0.016639633,0.04748509
ENSG00000121775,0.33031547,0.16499563,0.13334277,0.02043674,0.04008675,0.028204562,0.14834936,0.066878,0.017239291,0.029090866,0.054753676
ENSG00000025800,0.9705427,0.798,0.3897496,0.17911106,0.2504364,0.22065817,0.14772211,0.26014268,0.13964723,0.16452344,0.36589602
ENSG00000084652,0.0005405379,0.15612859,0.24035512,0.061962064,0.11762121,0.053956304,0.084301524,0.09878908,0.055993237,0.08032837,0.10694227
ENSG00000160055,0.00053353637,0.048230495,0.10844636,0.016380394,0.02494793,0.024522755,0.0005248932,0.01146524,0.024745053,0.018655043,0.037610285
ENSG00000084623,0.84657866,0.05930413,0.058837082,0.046683278,0.03549969,0.022160212,0.05570979,0.01943131,0.035768155,0.028930066,0.03381856
ENSG00000182866,0.0005342018,0.001496907,0.12173193,0.003087378,0.00082116405,0.39571014,0.16851723,0.00048706512,0.00051673414,0.0024206452,0.00052927196
ENSG00000116478,0.0005327411,0.24023749,0.15337718,0.10138258,0.024362164,0.091499,0.0005323757,0.06998802,0.064575635,0.048685532,0.09964899
ENSG00000175130,0.000529119,0.004919033,0.0005322922,0.05393182,0.031894516,0.0005309884,0.0005321964,0.0065783807,0.00053376914,0.0213699,0.017348833
ENSG00000162526,0.00052972254,0.08292467,0.00053816446,0.0053199194,0.013899492,0.032773815,0.0005346316,0.006913136,0.0005326624,0.008805949,0.027546749
ENSG00000160058,0.31955916,0.42509022,0.18841498,0.13698459,0.14695966,0.13568044,0.12144296,0.14492975,0.17954557,0.10890712,0.17508876
ENSG00000160062,0.33327144,0.22715242,0.12565894,0.13681465,0.11087333,0.019192562,0.14981057,0.02983531,0.043705124,0.041529596,0.084644854
ENSG00000176261,0.5054972,0.58658355,0.27849093,0.14714411,0.26922315,0.1898024,0.24326712,0.19706477,0.08432944,0.12478912,0.15826032
ENSG00000162521,0.49495354,0.5193428,0.30043656,0.13568552,0.22619449,0.17657128,0.18396881,0.21247724,0.16662148,0.12768033,0.2100222
ENSG00000162520,0.5136548,0.28346464,0.15473022,0.037327502,0.0966642,0.041032266,0.118336126,0.03837584,0.034939453,0.038647324,0.13850597
ENSG00000162522,0.00053430983,0.096841775,0.03874173,0.048344154,0.02150618,0.011273766,0.21765675,0.023861887,0.015944026,0.008586715,0.047559302
ENSG00000134684,0.50512046,0.40747842,0.25625658,0.07857062,0.18444312,0.1066092,0.31023702,0.17615543,0.14969608,0.061243888,0.09321616
ENSG00000116497,0.4982914,0.57415605,0.37929177,0.19718987,0.22401038,0.18896118,0.1217632,0.2068955,0.21652454,0.15326771,0.14284213
ENSG00000160097,0.00054754846,0.104177386,0.061413057,0.01261012,0.07644123,0.011703708,0.00053399807,0.0056721275,0.011417231,0.019841649,0.03806594
ENSG00000116514,0.0005303946,0.061186153,0.13384467,0.043017935,0.03599851,0.03882307,0.055672847,0.08675795,0.011567237,0.029057529,0.07684078
ENSG00000236065,0.3329688,0.50941277,0.18662912,0.029929299,0.057902507,0.050371513,0.00053650147,0.02955979,0.038551692,0.014677305,0.055738255
ENSG00000004455,0.511595,0.4685226,0.21573125,0.079019845,0.09354273,0.04913839,0.0534305,0.06332099,0.069309,0.07728948,0.1056261
ENSG00000142920,0.0005426082,0.044104163,0.08536516,0.010986858,0.115792826,0.05232245,0.19910996,0.0098235905,0.030252134,0.010654526,0.05624956
ENSG00000116525,0.0005476226,0.017798435,0.000536808,0.025973316,0.05691242,0.04385268,0.12613171,0.018943189,0.025369378,0.06008237,0.059890274
ENSG00000160094,0.00053934514,0.2895007,0.18880618,0.07413047,0.099950016,0.053483497,0.05096199,0.11967341,0.063912876,0.07375978,0.14738926
ENSG00000225313,0.6817831,0.5550358,0.16328388,0.080996215,0.16422287,0.046956275,0.08519809,0.104519926,0.10900012,0.05056168,0.11467494
ENSG00000134686,1.5579911,1.9257978,0.61422044,0.22334464,0.37049934,0.16471799,0.14984114,0.58446854,0.41882807,0.22734493,0.4025159
ENSG00000233246,0.00054703926,0.10231755,0.0005301975,0.004081536,0.010548268,0.012035757,0.0005329295,0.011649224,0.0005282646,0.003073495,0.037588272
ENSG00000121903,0.0005276511,0.05329038,0.06493043,0.011294442,0.019274376,0.00053099566,0.00052085845,0.00681251,0.03173686,0.007420852,0.01760189
ENSG00000121904,0.00053379947,0.013697101,0.0005395529,0.007468585,0.06347593,0.0005208615,0.0005259992,0.0032188084,0.19210485,0.005475091,0.0005270004
ENSG00000163866,0.7008213,0.20727237,0.05856404,0.10191721,0.07810144,0.043212164,0.21191667,0.071727574,0.042504355,0.19371545,0.28441203
ENSG00000187513,0.0005324212,0.0061191046,0.040279966,0.028927194,0.007130317,0.018269159,0.00053128874,0.007886801,0.017484076,0.23057054,0.11612383
ENSG00000163867,0.6656365,0.64419705,0.6185007,0.124281324,0.22034317,0.13372672,0.30249453,0.31781465,0.14684094,0.11569224,0.27023035
ENSG00000197056,0.51539886,0.33941615,0.44911563,0.076998405,0.13269454,0.06359814,0.08654436,0.106658645,0.08527888,0.06699444,0.14828137
ENSG00000116560,0.664376,1.2639059,0.8994246,0.35431722,0.57665384,0.32772034,0.29673573,0.40103364,0.35993764,0.39294726,0.45655194
ENSG00000146463,1.1711466,1.8575199,0.6335518,0.43120557,0.66399354,0.37080717,0.3366242,0.6428701,0.38019818,0.46847698,0.5620594
ENSG00000227409,0.0005410189,0.09613496,0.0005323077,0.016666526,0.040295586,0.00954983,0.0005450291,0.016664533,0.020361317,0.02231575,0.023964385
ENSG00000142687,0.69616306,1.8073788,0.53454256,0.36941144,0.47077817,0.4663032,0.6104726,0.5387091,0.38528892,0.34050554,0.31425974
ENSG00000126067,0.3188113,0.22127287,0.10545934,0.06753854,0.06809495,0.04925857,0.0005434805,0.064566776,0.07884257,0.06448039,0.053526122
ENSG00000092853,0.00053073774,0.0025452585,0.69496155,0.002022335,0.00076801894,0.012792774,0.061149504,0.014068709,0.013379845,0.0022221284,0.0005314761
ENSG00000134698,0.836412,0.99734145,1.1001863,0.25532484,0.26203865,0.20885947,0.17301185,0.64373285,0.20028913,0.15823448,0.19819066
ENSG00000092847,0.0005337146,0.22160497,0.26571786,0.045817256,0.07751109,0.09631212,0.056500603,0.08070174,0.05862515,0.036828972,0.064125456
ENSG00000126070,0.8168002,1.543519,0.7432166,0.42276213,0.70765954,0.43933767,0.6066105,0.6231694,0.35003927,0.4186377,0.48670164
ENSG00000271554,0.35201,0.10612468,0.12690313,0.016856743,0.057377852,0.03982085,0.09172874,0.03197597,0.036935814,0.013500793,0.032867227
ENSG00000116863,0.00054093293,0.05166528,0.084714554,0.01993791,0.022987617,0.036809076,0.05635052,0.057701454,0.03745992,0.01544013,0.025749438
ENSG00000054116,0.31237888,0.17889331,0.12711412,0.032201834,0.050009545,0.036403067,0.08784829,0.07652113,0.050005548,0.039459985,0.016534576
ENSG00000116871,0.31029138,0.3604826,0.18913203,0.070945345,0.07249405,0.10310942,0.05377925,0.13626796,0.07614754,0.043761842,0.08145229
ENSG00000054118,1.0025069,2.408891,0.8331224,0.37385085,0.54355323,0.3604189,0.42490077,0.60139245,0.25826377,0.4120724,0.43668482
ENSG00000196182,0.32694092,0.30757374,0.25918335,0.101916306,0.16130972,0.1254987,0.27462488,0.25026757,0.09859186,0.056669623,0.06447054
ENSG00000181817,0.0005253246,0.036998473,0.037212383,0.010766524,0.019219067,0.046175152,0.0854263,0.025197633,0.010768357,0.014656248,0.018314922
ENSG00000116898,0.00053571403,0.086281374,0.08878899,0.017865952,0.03062521,0.023018574,0.0566143,0.027161608,0.042288933,0.021985378,0.046407264
ENSG00000119535,0.3481354,0.0028844385,0.4540664,0.0010650667,0.023194848,0.000526817,0.12639725,0.32131165,0.016727883,0.0022780623,0.0005299702
ENSG00000163873,0.00052627857,0.000960241,0.0005220016,0.0011580384,0.0007193778,0.0005256696,0.0005289229,0.00051060587,0.78628725,0.0025245545,0.00053498097
